Event ID,Event Date,Start Time,End Time,Event Name,Event Short Name,Event Description,Event Location,Admission,Alternate Event Location
3019,02/14/2015,6:00 PM,8:00 PM,Valentine's Day at the Ice Rink,Valentine's Day on Ice,Love songs and special at Phil's Kitchen: Flowers and strawberries with any purchase after 6:00pm  Hold hands and skate to your favorite Love songs.,Empire State Plaza Ice Rink, , 
3021,02/14/2015,10:00 AM,10:00 PM,44th Annual NYS Black & Puerto Rican Caucus,NYS Black & Puerto Rican,Concert Tickets $60.00 each at The Egg Box Office (518)473-1845 For event information please call (518)427-8363,Convention Center,Tickets Free - up to $125.00, 
3021,02/13/2015,5:00 PM,10:00 PM,44th Annual NYS Black & Puerto Rican Caucus,NYS Black & Puerto Rican,Concert Tickets $60.00 each at The Egg Box Office (518)473-1845 For event information please call (518)427-8363,Convention Center,Tickets Free - up to $125.00, 
3040,02/12/2015,10:00 AM,2:00 PM,2015 Valentine's Day Art & Craft Show,Valentine's Day Art/Craft,Craft Show.  Many different crafts for sale.  Don't forget your sweetheart this Valentine's Daylarge variety to choose from.,Empire State Plaza North Concourse, , 
3024,02/11/2015,10:00 AM,2:00 PM,Cupid's Concourse,Cupid's Concourse,Come to the Concourse and see all the Crafts  Gifts  Handbags  Jewelry and Candle to buy for your sweetheart.,South Concourse, , 
3040,02/11/2015,10:00 AM,2:00 PM,2015 Valentine's Day Art & Craft Show,Valentine's Day Art/Craft,Craft Show.  Many different crafts for sale.  Don't forget your sweetheart this Valentine's Daylarge variety to choose from.,Empire State Plaza North Concourse, , 
2972,02/11/2015,10:00am,2:00pm,2014 - 2015 Winter Farmers Market,2014-2015 Farmers Market,Come enjoy the Empire State Plaza Farmers Market featuring all NYS products including produce  baked goods  cheeses  yogurt  spices  meat  pickled products  sauces  wine and much more!,Concourse,Free, 
3040,02/10/2015,10:00 AM,2:00 PM,2015 Valentine's Day Art & Craft Show,Valentine's Day Art/Craft,Craft Show.  Many different crafts for sale.  Don't forget your sweetheart this Valentine's Daylarge variety to choose from.,Empire State Plaza North Concourse, , 
2506,02/09/2015,11:00 AM,8:00 PM,ICE RINK CLOSED,ICE RINK CLOSED,Due to weather conditions and maintenance.,Empire State Plaza Ice Rink, , 
3027,02/08/2015,10:00 AM,5:00 PM,Home and Garden Show 2015,Home & Garden Show,Attend the Capital Regions largest and longest running consumer home expo. Browse through two buildings of home  garden and food with over 400 booths to shop and compare.  Discover new products  helpful tips  latest trends  fresh ideas and great deals! The Home Expo will have a wide variety of attractions for everyone to enjoy.At the Times Union Center & Empire State PlazaAdmission Prices: Weekend pass $14.00  Friday $5.00 Online or at the door  Saturday or Sunday $8.00 online and $10.00 at the door.Free admission kids under 14 accompanied by an adult,Empire State Plaza Concourse and The Times Union Center together,Free - $14.00 weekend package, 
3027,02/07/2015,10:00 AM,6:00 PM,Home and Garden Show 2015,Home & Garden Show,Attend the Capital Regions largest and longest running consumer home expo. Browse through two buildings of home  garden and food with over 400 booths to shop and compare.  Discover new products  helpful tips  latest trends  fresh ideas and great deals! The Home Expo will have a wide variety of attractions for everyone to enjoy.At the Times Union Center & Empire State PlazaAdmission Prices: Weekend pass $14.00  Friday $5.00 Online or at the door  Saturday or Sunday $8.00 online and $10.00 at the door.Free admission kids under 14 accompanied by an adult,Empire State Plaza Concourse and The Times Union Center together,Free - $14.00 weekend package, 
2881,08/22/2014,10:00am,2:00am,Summer Farmers Market,Farmers Market,Fresh Produce,Outside Plaza  West Roadway,Free, 
2636,02/07/2015,9:00 AM,11:00 AM,2014-2015 Learn to Skate Clinic,Learn to Skate,Clinics offered at 9:00am and 10:00am. Presented FREE by BlueShield of Northeastern NY and hosted by the Hudson Mohawk Figure Skating Club.,Ice Skating Rink,Free - registration required, 
3027,02/06/2015,3:00 PM,8:00 PM,Home and Garden Show 2015,Home & Garden Show,Attend the Capital Regions largest and longest running consumer home expo. Browse through two buildings of home  garden and food with over 400 booths to shop and compare.  Discover new products  helpful tips  latest trends  fresh ideas and great deals! The Home Expo will have a wide variety of attractions for everyone to enjoy.At the Times Union Center & Empire State PlazaAdmission Prices: Weekend pass $14.00  Friday $5.00 Online or at the door  Saturday or Sunday $8.00 online and $10.00 at the door.Free admission kids under 14 accompanied by an adult,Empire State Plaza Concourse and The Times Union Center together,Free - $14.00 weekend package, 
3030,02/05/2015,10:00 AM,2:00 PM,Black History Month Event,Black History Month,Lunchtime performance - Drumming with Badara Diagne.  Plus specialty themed lunch specials from Phil's Kitchen.  Along with crafts  vending and informative tables.,South Concourse, , 
3022,02/04/2015,10:00 AM,2:00 PM,Black History Month Event,Black History Month,Jazz performance by The Jazzy 4. Plus specialty themed lunch specials from Phil's Kitchen.  Along with crafts  vending and informative tables.,South Concourse, , 
2972,02/04/2015,10:00am,2:00pm,2014 - 2015 Winter Farmers Market,2014-2015 Farmers Market,Come enjoy the Empire State Plaza Farmers Market featuring all NYS products including produce  baked goods  cheeses  yogurt  spices  meat  pickled products  sauces  wine and much more!,Concourse,Free, 
3018,02/03/2015,11:00 AM,8:00 PM,Rock 'N Roll Day at the Rink,Rock 'n Roll 50's skate,Rock 'N Roll Day on the ice features Doris Day  Sinatra  Elvis and Nat King Cole - Come skate to the 50's greatest all day and night,Empire State Plaza Ice Rink,Free, 
3026,02/03/2015,10:00AM,2:00 PM,Super Tuesdays Craft Show,Super Tuesday Craft Show,"Craft show.  Many different crafts for sale.  A large variety to choose from.  Come check it out!-  Make up for a lost ""Snow Super Tuesday",Empire State Plaza  North Concourse,Free, 
3033,02/03/2015,11:00 AM,4:30 PM,Skate Rentals Available after 4:30,Rentals Avail After 4:30,No skate rentals will be available until after 4:30 today.  50's music all day!,Empire State Plaza Outdoor Ice Rink, , 
2506,02/02/2015,11:00 AM,8:00 PM,ICE RINK CLOSED,ICE RINK CLOSED,Due to weather conditions and maintenance.,Empire State Plaza Ice Rink, , 
3008,02/01/2015,11:00 AM,8:00 PM,2015 Super Game Sunday on the Ice,Super Game Sunday on Ice,Wear your favorite Sports Jersey and Super skate your own game.  Learn some great facts about your teams.,Ice Skating Rink at the Empire State Plaza, , 
3032,01/31/2015,9:00 AM,11:00 AM,Learn to Skate Clinic,Learn to Skate Cancelled,Due to severely cold temperatures predicted for tomorrow morning (Saturday Jan 31) the Learn to Skate Clinic has been cancelled for Saturday January 31 from 9 am to 11 am. The ice rink will open for the regularly scheduled hours of 11 am to 8 pm.,Ice Skating Rink at the Empire State Plaza, , 
2972,01/28/2015,10:00am,2:00pm,2014 - 2015 Winter Farmers Market,2014-2015 Farmers Market,Come enjoy the Empire State Plaza Farmers Market featuring all NYS products including produce  baked goods  cheeses  yogurt  spices  meat  pickled products  sauces  wine and much more!,Concourse,Free, 
3026,01/27/2015,10:00 AM,2:00 PM,Super Tuesdays Craft Show,Super Tuesday Craft Show,"Craft show.  Many different crafts for sale.  A large variety to choose from.  Come check it out!-  Make up for a lost ""Snow Super Tuesday",Empire State Plaza  North Concourse,Free,Due to weather
2506,01/27/2015,11:00AM,1:00 PM,ICE RINK CLOSED,ICE RINK CLOSED,Due to weather conditions and maintenance.,Empire State Plaza Ice Rink, , 
2998,01/25/2015,9:00 AM,3:00 PM,2015 New York State Arms Collectors Association Show,Arms Collectors Show,Come check out the large collection of Arms for show and sale.  The Albany Gun Show will be held on Jan 24th - 25th  2015 in Albany  New York. This Albany gun show is held at Empire State Plaza Convention Center and hosted by New York State Arms Collectors Association of New York. All federal  state and local firearm ordinances and laws must be obeyed,Convention Center,General Admission: $6.00  Children 12 and under Free with Parent  Seniors: $5.00, 
2998,01/24/2015,9:00 AM,5:00 PM,2015 New York State Arms Collectors Association Show,Arms Collectors Show,Come check out the large collection of Arms for show and sale.  The Albany Gun Show will be held on Jan 24th - 25th  2015 in Albany  New York. This Albany gun show is held at Empire State Plaza Convention Center and hosted by New York State Arms Collectors Association of New York. All federal  state and local firearm ordinances and laws must be obeyed,Convention Center,General Admission: $6.00  Children 12 and under Free with Parent  Seniors: $5.00, 
2972,01/21/2015,10:00am,2:00pm,2014 - 2015 Winter Farmers Market,2014-2015 Farmers Market,Come enjoy the Empire State Plaza Farmers Market featuring all NYS products including produce  baked goods  cheeses  yogurt  spices  meat  pickled products  sauces  wine and much more!,Concourse,Free, 
3017,01/19/2015,9:30 AM,11:30 AM,2015 Martin Luther King Jr. Memorial Observance,MLK Jr. Memorial Observed,There will be a televised Ceremony and Memorial Exhibit at the Concourse and a beloved Community March to the King Monument at Lincoln Park  Albany.  For more information Call: (518)486-9284 or Email MWBE@ogs.ny.gov,Convention Center, , 
2636,01/17/2015,9:00 AM,11:00 AM,2014-2015 Learn to Skate Clinic,Learn to Skate,Clinics offered at 9:00am and 10:00am. Presented FREE by BlueShield of Northeastern NY and hosted by the Hudson Mohawk Figure Skating Club.,Ice Skating Rink,Free - registration required, 
2972,01/14/2015,10:00am,2:00pm,2014 - 2015 Winter Farmers Market,2014-2015 Farmers Market,Come enjoy the Empire State Plaza Farmers Market featuring all NYS products including produce  baked goods  cheeses  yogurt  spices  meat  pickled products  sauces  wine and much more!,Concourse,Free, 
2972,01/07/2015,10:00am,2:00pm,2014 - 2015 Winter Farmers Market,2014-2015 Farmers Market,Come enjoy the Empire State Plaza Farmers Market featuring all NYS products including produce  baked goods  cheeses  yogurt  spices  meat  pickled products  sauces  wine and much more!,Concourse,Free, 
3007,01/04/2015,12:00 PM,2:00 PM,2015 National Trivia Day on the ice,Trivia Day at Ice Rink,Skate and play! National Trivia Day - celebrate with us - answer questions and win prizes.  Fun for the whole family.,Ice Skating Rink at the Empire State Plaza,Free, 
2972,12/30/2014,10:00am,2:00pm,2014 - 2015 Winter Farmers Market,2014-2015 Farmers Market,Come enjoy the Empire State Plaza Farmers Market featuring all NYS products including produce  baked goods  cheeses  yogurt  spices  meat  pickled products  sauces  wine and much more!,Concourse,Free, 
2636,12/27/2014,9:00 AM,11:00 AM,2014-2015 Learn to Skate Clinic,Learn to Skate,Clinics offered at 9:00am and 10:00am. Presented FREE by BlueShield of Northeastern NY and hosted by the Hudson Mohawk Figure Skating Club.,Ice Skating Rink,Free - registration required, 
2506,12/26/2014,11:00 AM,8:00 PM,ICE RINK CLOSED,ICE RINK CLOSED,Due to weather conditions and maintenance.,Empire State Plaza Ice Rink, , 
2972,12/23/2014,10:00am,2:00pm,2014 - 2015 Winter Farmers Market,2014-2015 Farmers Market,Come enjoy the Empire State Plaza Farmers Market featuring all NYS products including produce  baked goods  cheeses  yogurt  spices  meat  pickled products  sauces  wine and much more!,Concourse,Free, 
3003,12/23/2014,12:00 PM,1:00 PM,2014 Ravena-Coeymans-Selkirk Central School District Band & Chorus,RCS Band & Chorus,Come see the Ravena-Coeymans-Selkirk Central School District Band & Chorus perform!,South Gallery Performance Area, , 
2997,12/22/2014,12:00 PM,1:00 PM,2014 - Lansingburg High School Jazz Ensemble and Show Choir,Lansingburg HS Jazz,Come see the Lansingburgh High School Jazz Ensemble and Show Choir,South Gallery Performance Area,Free, 
3006,12/20/2014,11:00 AM,1:00 PM,2014 Ice Rink Special Appearance by  Champion Skater Johnny Weir,Special Guest at Ice Rink,"Join us at the Empire ""Skate"" Plaza for a special guest appearance with champion figure skater Johnny Weir. At the age of 30  Johnny Weir - a three-time U.S. champion  two-time Olympian  and World medalist - is one of the superstars of figure skating and a pop-culture icon. Fans all over the globe love his elegant yet edgy style both on and off the ice. Brilliantly talented  always entertaining  and embraced by a following that spans the globe  Johnny continues to win the hearts of new fans with every appearance. This event is FREE  hosted by Hannaford Supermarkets.",Ice Skating Rink at the Empire State Plaza,Free Skating - Rental Charge $3.00 for Children  $4.00 Adults, 
2996,12/19/2014,11:30 AM,12:30 PM,2014 - Hoosick Falls Central School Jazz Ensemble,Hoosick Falls Jazz Ensemb,Come see the Hoosick Falls Central School Jazz Ensemble perform,South Gallery Performance Area,Free, 
2950,12/19/2014,6:00pm,8:00pm,Holiday Rock & Skate,Ice Skating, ,Empire State Plaza  Ice Rink /Pavillion, , 
2979,12/18/2014,10:00 AM,2:00 PM,2014 Santa Sale,2014 Santa Sale,Craft Show of commercial merchandise vendors in a series of special holiday sales at the Empire State Plaza.,Empire State Plaza  Concourse, , 
2979,12/17/2014,10:00 AM,2:00 PM,2014 Santa Sale,2014 Santa Sale,Craft Show of commercial merchandise vendors in a series of special holiday sales at the Empire State Plaza.,Empire State Plaza  Concourse, , 
2972,12/17/2014,10:00am,2:00pm,2014 - 2015 Winter Farmers Market,2014-2015 Farmers Market,Come enjoy the Empire State Plaza Farmers Market featuring all NYS products including produce  baked goods  cheeses  yogurt  spices  meat  pickled products  sauces  wine and much more!,Concourse,Free, 
2979,12/16/2014,10:00 AM,2:00 PM,2014 Santa Sale,2014 Santa Sale,Craft Show of commercial merchandise vendors in a series of special holiday sales at the Empire State Plaza.,Empire State Plaza  Concourse, , 
2995,12/15/2014,12:00 PM,1:00 PM,2014 - Albany Community Charter Band & String Ensemble,Albany Community Band,Come see the Albany Community Charter Band & String Ensemble perform,South Gallery Performance Area,Free, 
2999,12/12/2014,9:00am,3:00pm,Holiday Art and Craft Show,Holiday Art & Craft Show,Come shop with us at our holiday art and craft show  Dec 8-12 from 9am -   3pm,Empire State Plaza  North Concourse,Free, 
2979,12/12/2014,10:00 AM,2:00 PM,2014 Santa Sale,2014 Santa Sale,Craft Show of commercial merchandise vendors in a series of special holiday sales at the Empire State Plaza.,Empire State Plaza  Concourse, , 
